"stno","2014-12-01","2014-12-02","2014-12-03","2014-12-04","2014-12-05","2014-12-06","2014-12-07","2014-12-08","2014-12-09","2014-12-10","2014-12-11","2014-12-12","2014-12-13","2014-12-14","2014-12-15","2014-12-16","2014-12-17","2014-12-18","2014-12-19","2014-12-20","2014-12-21","2014-12-22","2014-12-23","2014-12-24","2014-12-25","2014-12-26","2014-12-27","2014-12-28","2014-12-29","2014-12-30","2014-12-31"
"466880","28.5","3","2","31.5","0","0","0","2.5","3.5","-9998","1.5","27.5","0","0","0","3.5","0","0","2.1","-9998","3.5","0","0","0","7","0.5","17","8","0","0","0"
"466900","8.5","4.5","4","35.5","0","0","0","5","0.5","0.5","4","12.5","0","0","0","0","0","0","1.5","0.5","-9998","0","0","0","4.5","0","10.5","4","0","0","0"
"466910","26","10","3","48","0","0","0.5","46","75","6","15.5","19","0","0.5","0","1.5","0","1","4.5","0.5","5.5","0","0","0","7.7","7","31.5","14.5","0","0","0"
"466920","10.5","2","2","27","0","0","0","5.5","6.5","0","-9998","2","0","0","0","0.3","0","0","1.5","0","2","0","0","0","5","0.5","17","5","0","0","0"
"466930","24","8","1.6","21.5","0","0","5.5","52.5","43","0.5","16.5","18","0","-9998","0","0.5","0","0","2","0","3.1","0","0","0","6","4.5","25.5","5","0","0","0"
"466940","19.3","1.9","1.9","27.3","0","0","1.3","26.2","66","5.8","13.1","10","0","-9998","0","1.5","0","-9998","2.1","-9998","4.8","0","0","0","4.5","1.3","29","21.9","0","0","0"
"466950","18","0.6","0","18.1","0","0","7.2","5.1","10","27.2","0.3","1.4","0","0.8","0","0","0","0","8","0","0","0","0","0","2.5","0.2","9","3.7","0","0","0"
"466990","4","3.5","0","1","0.5","0","0","2","8","0","3.5","-9998","0","0","0","1.5","0","0","0.5","0","-9998","0","0","0","7.5","2","9","7.5","0","0","0"
"467050","12","2.5","1.5","32.5","0","0","0","0","0","0","0.2","1.2","0","0","-9998","0","0","0","4.5","0","0","0","0","0","5","-9998","6","0.5","0","0","0"
"467060","12.1","2.8","0.2","7.4","0","0.2","1.6","141.9","102","1.5","7.5","3.5","-9998","0.1","0","0","0","-9998","0.1","0","9.6","1.5","0","8.3","7","10.7","118.3","9.1","0","0","0"
"467080","3.7","2.6","0","6.2","0","0","0","28.6","53.1","0.2","1.4","1.2","0","0","0","0","0","0","0.2","0","3.3","0","0","0","6.4","5.9","21","12.5","0","0","0"
"467110","0.4","-9998","2.4","15.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5","0","0","0","0","0","3.2","0.6","10.5","-9998","0","0","0"
"467300","0","1.7","11.6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.5","0","0","0","0","0.2","0","1.5","0.5","0","0","0"
"467350","0","2.3","0.8","6.9","0.1","0","0","0","0","-9998","-9998","0","0","0","0","0","0","0","0.8","-9998","0","0","0","0","1.5","0.2","5.5","2.3","0","0","0"
"467410","0","0","0","6.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","0.5","0","0","0","0","-9998","-9998","0","-9998","0","0","0"
"467420","0","0.5","-9998","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0","0","0","0","-9998","-9998","0","-9998","0","0","0"
"467440","0","0","0.5","6","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","-9998","0","0","0","0","4","0.5","0","0.5","0","0","0"
"467480","0","5","5.5","8.5","3","0","0","0","0","0","-9998","0.2","0","0","0","0","0","0","0.2","0.5","0","0","0","0","1","0.5","0.1","6","0","0","0"
"467490","0.8","3.5","0.6","6.7","0.7","0","0","0","0","0","0.2","0","0","0","0","0","0","0","2.1","0","0","0","0","0","6.9","0.7","4.3","3.5","0","0","0"
"467530","1.2","22","4.4","41.5","10.5","0","0","0","0","0","9.6","8.5","4.5","0","0","0","0","0","13","4.5","0","0","0","0","10.5","17.5","1.2","24","0","0","0"
"467540","0","0","2.5","13.1","0.5","0","0","0","0.5","0","0","0","0","0","0","0.3","0","0","0.5","0","0","0","0","0","7","3.5","0","1.2","0","0","0"
"467550","4.1","7","16.3","39.9","11.5","0","0","0","0","2.5","13","7.5","1","0","0","0","0","0","7","0","0","0","0","0","8","5.5","0","6","0","0","0"
"467571","0.2","0.6","2.7","29.5","0","0","0","-9998","0","-9998","0","2.2","0","0","0","-9998","0","0","4.7","0.6","0","0","0","0","8.8","0.2","8","1.9","0","0","0"
"467590","0","0","0.5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","2","4","0","0","0","0","0"
"467610","8.8","0","0.1","22.4","0.1","0","0","0","5.1","0","0.8","0.2","0","0","0","6.5","0","0","1.4","3.6","0.2","0","0","0","10.4","1.7","0.4","0.4","0","0","0"
"467620","10.3","17.4","9.2","12","1.2","0","0","6","4","18","13.5","2","2.5","1","1","0","0","0","1","8","0","0.5","0","1.5","20.5","25","14","7.6","1.5","0","0"
"467650","-9998","13.5","1.5","12","6.5","0","0","0","0","0","-9998","1.5","0","-9998","0","0","-9998","0","6","2","0","0","0","0","3.5","1.5","4.5","0.5","0","0","0"
"467660","0.2","-9998","-9998","1","0.6","0","0","0","0.2","0","0","0","0","0","0","0","0","0","1.1","1.5","0","0","0","0","13","1","0.1","0.1","0","0","0"
"467770","0.4","1","0.5","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","-9998","0","0","0","0","6.5","1","2.5","2.5","0","0","0"
"467780","0","-9998","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","-9998","0","0","0","0","-9998","0","0","0","0","0","0"
"467990","2","0","11","17","0","0","0","0","-9998","1.5","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","-9998","0.6","0.5","0","0","0"
"C0A520","24","2","1.5","32","0","0","0","2","5.5","0","2.5","25.5","0","0","0","0","0","0","1.5","0.5","5","0","0","0","7","0","14.5","8","0","0","0"
"C0A530","7.5","2","0.5","16.5","0","0","0","20.5","31","4.5","7","7.5","0","0","0","0","0","0","1.5","1.5","3.5","0","0","0","6","1.5","15","13","0","0","0"
"C0A540","6.5","2","0.5","14.5","0","0","0","26","40.5","8.5","7","7.5","0","0","0","0","0","1","2.5","1","1.5","0.5","0","0","6.5","2.5","16.5","17","0","0","0"
"C0A550","26.5","3","1","23.5","0","0","0","99","82.5","9","53","24.5","0","1","0","1.5","0","0.5","4","1","7.5","0","0","0","8","7","34","23","0","0","0"
"C0A560","15","4.5","0.5","17.5","0","0","0","14","20.5","0.5","12","5.5","0.5","3.5","0.5","1","0","0.5","0.5","0","5","0","0","0","8","8","27","16.5","0","0","0"
"C0A570","22","3.5","0.5","27.5","0","0","0","21","18","0.5","22.5","16","0","0","0","5","0","0","1.5","0.5","8.5","1","0","0","7.5","4","29","22","0","0","0"
"C0A640","8.5","3","4","23.5","0","0","0","23.5","19","0.5","10","8","0","0","0","0","0","0","2.5","0.5","6.5","0","0","0","6.5","1","15.5","12.5","0","0","0"
"C0A650","11","3","3","26","0","0","0","56.5","43.5","2.5","23","7.5","0","0","0","0.5","0","0","1.5","1.5","7","0","0","0","6","2.5","22","17","0","0","0"
"C0A660","20","2.5","1.5","37","0","0","0","107","110","4.5","26","20.5","0","0","0","1","0","0","2.5","0","6.5","0","0","0","5.5","3","34.5","33.5","0","0","0"
"C0A860","82.5","7.5","2","62.5","0","0","0","143","88.5","10","128","48","0","0.5","0","6","0","1","1.5","0.5","11","0","0","0","6.5","3.5","41","36","0","0","0"
"C0A870","38.5","5.5","1.5","26.5","0","0","0.5","78","36","1.5","24.5","16.5","0","0","0","1.5","0","0","1.5","0","4.5","0","0","0","5","4","34.5","8.5","0","0","0"
"C0A880","4","1","0","18","0","0","0","40.5","37","19.5","12","11","0","2.5","0.5","0","0","2.5","4.5","0","5","0","0","0","4.5","1","15","23","0","0","0"
"C0A890","8","3","1","14.5","0","0","0","64.5","59.5","8","8.5","4","0","1.5","0.5","0","0","0","2","0.5","5","0","0","0","5","3.5","22.5","16","0","0","0"
"C0A920","42.5","5.5","4.5","37.5","0","0","0","12","28.5","9","26.5","16.5","0","0","0","0","0","0.5","3.5","0","0.5","0","0","0","5.5","0.5","30","31","0","0","0"
"C0A940","22.5","5.5","0.5","30","0","0","0","5","12","4.5","5","8.5","0","0","0","0","0","0.5","2.5","0","2.5","0","0","0","6","0.5","20","20.5","0","0","0"
"C0A950","1.5","1","0.5","2","0","0","0","4.5","13.5","26","1","2","0","3","0","0","0","0","2.5","0","4","0","0","0","2","0.5","9.5","7.5","0","0","0"
"C0A970","1.5","0.5","0","10","0","0","0","16","14.5","47","2","2","0","0.5","0","0","0","1","4.5","0","3","0","0","0","2","0","2","12.5","0","0","0"
"C0A980","6","2.5","1","18","0","0","0","7.5","0","0","0","3","0","0","0","0","0","0","1.5","0","1","0","0","0","4","0.5","9","1","0","0","0"
"C0A9A0","9.5","1.5","2.5","15.5","0","0","0","4.5","2.5","0","0","1","0","0","0","0","0","0","1","0","1.5","0","0","0","4.5","0.5","10.5","1","0","0","0"
"C0A9C0","9.5","1.5","1.5","14.5","0","0","0","4.5","1.5","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","3","0.5","6","1","0","0","0"
"C0A9E0","15.5","1.5","2","22","0","0","0","6","0.5","0","0.5","3","0","0","0","0","0","0","1.5","0","1.5","0","0","0","4","1","9.5","0.5","0","0","0"
"C0A9F0","6.5","2","3","17","0","0","0","11","8.5","0","0","0.5","0","0","0","0","0","0","1","0","1","0","0","0","4.5","1","13.5","1","0","0","0"
"C0AC40","21.5","8","3","33","0","0","0.5","28","39.5","3.5","10","12","0","1","0","2","0","1.5","4.5","1.5","4","0","0","0","7","5","19.5","7","0","0.5","0"
"C0AC60","27","1.5","1.5","28.5","0","0","0","14","5.5","0","5","21.5","0","0","0","0","0","0","2.5","0.5","3.5","0","0","0","7.5","0.5","15.5","9.5","0","0","0"
"C0AC70","7","2.5","2","28","0","0","0","19.5","12","0","1.5","4","0","0.5","0","0","0","0","1","0","2","0","0","0","5","1","17.5","4","0","0","0"
"C0AC80","8","2.5","3","21","0","0","0","10","5.5","0","5.5","7","0","0","0","0","0","0","1.5","0.5","3","0","0","0","5.5","1","11.5","9","0","0","0"
"C0ACA0","21.5","1.5","2.5","25","0","0","0","7.5","2","0","1.5","6","0","0","0","0","0","0","1.5","0","2","0","0","0","5.5","0.5","14.5","2.5","0","0","0"
"C0AD00","24","4","0.5","33","0","0","0","45","56.5","6.5","18","11","0","0","0","0","0","0","2.5","0","0","0","0","0","5","0.5","21.5","12.5","0","0","0"
"C0AD10","9","4","1.5","29.5","0","0","0","0.5","0","0","2","9.5","0","0","0","0","0","0","1.5","0","0","0","0","0","4.5","0.5","11","4.5","0","0","0"
"C0AD30","18","1.5","2","19","0","0","0","5","0.5","0","0.5","4.5","0","0","0","0","0","0","1","0","1.5","0","0","0","4","1","9.5","1.5","0","0","0"
"C0AD40","44","2","2","33.5","0","0","0","6","6.5","0","4","6","0","0","0","3.5","0","0","2","0.5","3.5","0","0","0","7","0","17.5","9","0","0","0"
"C0AD50","18.5","1.5","2","27","0","0","0","4.5","2.5","0","6.5","17","0","0","0","0","0","0","2.5","0","4","0","0","0","6","0","12","6.5","0","0","0"
"C0C460","24.5","1.5","0","32.5","0","0","0","0","0","1","4.5","6","0","0","0","2","0","0","3","2","0.5","0","0","0","7.5","0","15.5","13.5","0","0","0"
"C0C480","9","3","3.5","27","0","0","0","6","4","0","3.5","5.5","0","0","0","0","0","0","2.5","0.5","1","0","0","0","7.5","0.5","18","3","0","0","0"
"C0C540","12.5","2","2","32","0.5","0","0","0.5","0","0","2","5","0","0","0","0","0","0","1.5","0.5","0","0","0","0","5","0.5","11","2.5","0","0","0"
"C0C590","13","2.5","4","44","0","0","0","1","0","0.5","2","5","0","0","0","0","0","0","3","0","0","0","0","0","6","0","11.5","2.5","0","0","0"
"C0C630","23","1","1","28","0","0","0","1.5","0.5","0","4.5","10","0","0","0","0","0","0","2.5","1","2","0","0","0","7","0","11","9.5","0","0","0"
"C0C650","5.5","1.5","4.5","31.5","0","0","0","2","0","0","3.5","7","0","0","0","0","0","0","3","1","0","0","0","0","8.5","0","11.5","5","0","0","0"
"C0D360","21.5","2","0.5","35.5","0.5","0","0","0","0","0","3","8.5","0","0","0","1","0","0","4.5","2.5","0","0","0","0","9","1.5","13.5","16","0","0","0"
"C0D390","0","0","0.5","34.5","0","0","0","0","0","0","2.5","6.5","0","0","0","0","0","0","2.5","1","1","0","0","0","8.5","0","10.5","9","0","0","0"
"C0D480","7","1","3","37.5","0","0","0","0.5","0","0.5","2.5","6","0","0","0","0.5","0","0","3.5","0.5","0","0","0","0","8","0","10.5","5","0.5","0","0"
"C0D540","20","1","0.5","33.5","0","0","0","0","0","1","4","2","0","0","0","0","0","0","3","1","0","0","0","0","8","0.5","17","12.5","0","0","0"
"C0D550","22","5","5","47.5","1","0","0","0","0","0.5","10","10.5","0","0","0","0","0","0","10","2.5","0","0","1","0.5","22","5.5","24","14","0","0","0"
"C0D560","X","X","0.5","33.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5","0.5","0.0","0.0","0.0","0.0","8.5","0.0","9.0","8.0","0.0","0.0","0.0"
"C0D570","0","0.5","3","26.5","0","0","0","0","0","0","0","1.5","0","0","0","0","0","0","3","0.5","0","0","0","0","7.5","0","7.5","3.5","0","0","0"
"C0D580","20","0.5","1.5","40","0","0","0","0","0","0","1.5","2","0","0","0","0","0","0","2.5","0.5","0","0","0","0","9","0","11.5","9.5","0","0","0"
"C0D590","2","1.5","2.5","34.5","0","0","0","0","0","0.5","1","1.5","0","0","0","0","0","0","5.5","0.5","0","0","0","0","8","0","7","1.5","0","0","0"
"C0E420","1","0.5","5","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5","0.5","0","0","0","0","6.5","0","6.5","5","0","0","0"
"C0E430","20","0.5","1.5","34","0","0.5","0","0","0","0","1","0","0","0","0","0","0","0","4.5","0.5","0","0","0","0","8.5","1.5","11.5","15.5","0","0","0"
"C0E530","3","1","1","19","0","0","0","0","0","0.5","0.5","0","0","0","0","0","0","0","3.5","0.5","0","0","0","0","8.5","0.5","5.5","8.5","0","0","0"
"C0E610","14","1","1.5","19","1","0","0","0","0","0","1","0","0","0","0","0","0","0","7.5","0.5","0","0","0","0","12","1.5","9.5","9.5","0","0","0"
"C0E730","5.5","0","1.5","25.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","7","0","8.5","5.5","0","0","0"
"C0F861","10.5","17.5","8.5","33.5","4.5","0","0","0","0","0.5","10","2","0.5","0","0","0","0","0","4","0.5","0","0","0","0.5","15","10.5","32","22","0","0","0"
"C0G640","0","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","0","5","0.5","5","0.5","0","0","0"
"C0G650","0","7.5","0.5","5.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","2","0.5","0","0","0"
"C0H990","2","25","3","18","4","0","0","0","0","0","3","2.5","1","0","0","0","0","0","6","1.5","0","0","0","0.5","7","8.5","11.5","10","0","0","0"
"C0H9A0","1","23.5","5.5","42.5","9","0","0","0","0","0","7.5","11","3","0","0","0","0","0","11.5","3.5","0","0","0","0","12","13","2.5","17.5","0","0","0"
"C0H9C0","7","31.5","13.5","74.5","11.5","0","0","0","0","2","26.5","23.5","16.5","0","0","0","0","0","26.5","9","0","0","1.5","2","13.5","26.5","34.5","26.5","0","0","0"
"C0I010","0.5","29","1","25","12","0","0","0","0","0","9.5","14","1.5","0","0","0","0","0","8","2.5","0","0","0","0","9.5","7.5","9.5","13","0","0","0"
"C0I090","0","12.5","3.5","17","4","0","0","0","0","0","0.5","1.5","0","0.5","0","0","0","0","4","1","0","0","0","0","3.5","2.5","2.5","3.5","0","0","0"
"C0I110","0","8","3","13.5","2.5","0","0","0","0","0","0","0.5","0","0","0","0","0","0","3","0","0","0","0","0","0.5","1.5","1","1","0","0","0"
"C0K240","0","14","11","20.5","4","0","0","0","0","0","1","2.5","0.5","0","0","0","0","0","5","0","0","0","0","0","4","0.5","1","6","0","0","0"
"C0K280","0","3","0.5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2.5","3","0","0","0"
"C0K330","0","5.5","0.5","8.5","1","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0.5","0","0","0","0","0","1","1","2","2","0","0","0"
"C0M410","0","4","0.5","12","7","0","0","0","0","0","1.5","0.5","0","0","0","0","0","0","1.5","0.5","0","0","0","0","1","2","0.5","0.5","0","0","0"
