"stno","2017-02-01","2017-02-02","2017-02-03","2017-02-04","2017-02-05","2017-02-06","2017-02-07","2017-02-08","2017-02-09","2017-02-10","2017-02-11","2017-02-12","2017-02-13","2017-02-14","2017-02-15","2017-02-16","2017-02-17","2017-02-18","2017-02-19","2017-02-20","2017-02-21","2017-02-22","2017-02-23","2017-02-24","2017-02-25","2017-02-26","2017-02-27","2017-02-28"
"467650","0","0","0","0","0","0","0","0","0","-9998","2.5","0","0","0","0","0","0","0","0","-9998","0","4.5","0","3","0.5","3.5","0","0"
"467660","0.3","0","0.1","6.8","6","-9998","0","0","0","2.1","0.3","1","0","0","0","0","0","2.3","2","2.5","-9998","0","1","0","0","0","0","0"
"467770","0","0","0","0","0","0","0","0.3","-9998","0","0","0","0","0","0","0","0","0","0","0","0","9","0","1","-9998","13","0","0"
"467990","0","0","0","0","0","0","0","0.7","0","0","0","0","0","0","0","0","0","0","0","13.2","0","16.7","3.6","12.5","7","0","0","0"
"C0A520","0","0","0","0","0.5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0.5","0","17.5","2.5","47.5","37.5","20","0","0.5"
"C0A530","1","0","0","0","12.5","0","0","0.5","1","0","0","0","0","0","0","0","0","0","0","2","0","17","1.5","29.5","38.5","20","0","0"
"C0A540","0","1.5","0","0.5","5","0","0","0","0.5","0","0","0","1","0","0","0","0","0","0","0.5","2.5","14","1","27","41","19.5","0","1"
"C0A550","13","15.5","0.5","0","4.5","0","0","1","4.5","0","0","0","0.5","0","0","0","0","2.5","0","2.5","20","14","18.5","48.5","56.5","27.5","1.5","3"
"C0A560","1","3.5","0","0","3","0.5","0","0","1","0","0","0","2.5","0","0","0","0","0.5","1","0","1","15","1.5","21","32","15","2","0"
"C0A570","1.5","1.5","0","0","4","0.5","0","1.5","14.5","0","0","0","0.5","0","0","0","0","0","0","1","5","14.5","2","30.5","39","20","1","1"
"C0A640","0.5","3","0","0","8","0","0","0.5","4","0","0","0","0","0","0","0","0","0","0","0.5","0.5","22","4.5","46","45","25","0","0"
"C0A650","6","10.5","0.5","0","7.5","0","0","0.5","6.5","0","0","0","0","0","0","0","0","0","0.5","4","5","17.5","9","48.5","45","25.5","0","1.5"
"C0A660","4","2.5","0","0","8","0","0","3","9","0","0","0","0","0","0","0","0","10","0","16","16.5","21.5","34","70.5","91","39.5","0","3.5"
"C0A860","45","3.5","0","0","0","0","0","11.5","28.5","0","0","0","0","0","0","0","0","21.5","0","23","34","23.5","59","96","93","38","0","9.5"
"C0A870","24","11","0","0","5.5","0","0","0.5","6","0","0","0","0","0","0","0","0","4.5","0","8","10.5","18.5","15","56","59","17.5","0","5"
"C0A880","2","0.5","3","18","1","0","0","3","8.5","0","0","0.5","0","0","0","0","0","15.5","0","1.5","6","7.5","19","38","48.5","23","0","3"
"C0A890","5.5","8","0.5","0","4.5","0.5","0","2","7","0","0","0.5","0.5","0","0","0","0","1.5","0","3.5","15","13.5","5","44.5","51.5","20","0","2.5"
"C0A920","2.5","0","0.5","0","0","0","0","5","6.5","0","0","0","0","0","0","0","0","1.5","0","11","15","17.5","36","69.5","96","42.5","0","6"
"C0A940","0","0","0.5","0","1","0","0","5","5.5","0","0","0","0","0","0","0","0","16.5","0","7","3.5","19","20.5","50.5","61.5","29","0","6.5"
"C0A950","0","0","3","0.5","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","3.5","2","7.5","3","30.5","44.5","13","0","1.5"
"C0A970","0","1","8","6.5","0","0","0","2","2.5","0","0","0.5","1","0","0","0","0","1.5","0","0.5","6","7","10.5","26.5","28.5","22.5","0","4"
"C0A980","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7.5","0","18","2","29.5","25.5","9.5","0","0"
"C0A9A0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","2.5","0","22.5","0","33","30","12","0","0"
"C0A9C0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5","0","19","0","25.5","25","8.5","0","0"
"C0A9E0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","6.5","0","18.5","0.5","28.5","31","11.5","0","0"
"C0A9F0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","3","0","2","0","20.5","0","33","31","12.5","0","0"
"C0AC40","8.5","7.5","1","0","3.5","0.5","0","7","7","0","0","0","0","0","0","0","0","1","0","8","6","22.5","10.5","35.5","34","13.5","1","4.5"
"C0AC60","0","0","0","0","1.5","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0.5","17.5","3.5","51","35","28.5","0","0"
"C0AC70","0","0.5","0","0","0","0","0","0.5","1.5","0","0","0","0","0","0","0","0","0.5","0","1","0","22.5","0.5","43","45","19.5","0","0.5"
"C0AC80","0","0","0","0","2","0","0","1.5","1","0","0","0","0","0","0","0","0","0","0","0.5","0","24.5","5","48","39.5","24.5","0","0"
"C0ACA0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2.5","0","18.5","0.5","40","31","12.5","0","0"
"C0AD00","6.5","0.5","0","0","0","0","0","3","4.5","0","0","0","0","0","0","0","0","3","0","12.5","10.5","19.5","13","49.5","68","25.5","0","3"
"C0AD10","0","0","0","0","0","0","0","2","4.5","0","0","0","0","0","0","0","0","0","0","5.5","0","18","8.5","37","30.5","15.5","0","0.5"
"C0AD30","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","5","0","16","0.5","30","29.5","10.5","0","0"
"C0AD40","0","0","0","0","0","0","0","0","3.5","0","0","0","0","0","0","0","0","0","0","0","0","20.5","2.5","49","39.5","25.5","0","0"
"C0AD50","0","0","0","0","0.5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","17","3","46.5","34","20.5","0","0"
"C0C460","0","0","0","0","0","0","0","4.5","11","0.5","0","0","0","0","0","0","0","0","0","2","0","18","2.5","27","34.5","17","0","0"
"C0C480","0","0","0","0","0","0","0","0.5","1.5","0","0","0","0","0","0","0","0","0","0","1.5","0","17.5","3","39.5","24.5","13.5","0","0"
"C0C540","0","0","0","0","0","0","0","0.5","3","0","0","0","0","0","0","0","0","0","0","5.5","0","17.5","5","30.5","24.5","13","0","0"
"C0C590","0","0","0","0","0","0","0","0","3.5","0","0","0","0","0","0","0","0","0","0","5.5","0","16.5","4","26","21.5","14","0","0"
"C0C630","0","0","0","0","0","0","0","0.5","3.5","0","0","0","0","0","0","0","0","0","0","0","0","18","3","33","25.5","20.5","0","0.5"
"C0C650","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0.5","0","18","7","33.5","23.5","18.5","0","0"
"C0D360","0","0","0","0","0","0","0","4.5","5.5","0","0","0","0","0","0","0","0","0","0","0.5","0","20","2.5","27","23","19.5","0","0"
"C0D390","0","0","0","0","0","0","0","0.5","3.5","0","0","0","0","0","0","0","0","0","0","0","0","21.5","1","23.5","30","19","0.5","0"
"C0D480","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","1","0","22.5","4.5","34","24","20","0","0"
"C0D540","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","21.5","1.5","27.5","27","22","0","0"
"C0D550","0","0","0","0","0","0","0","1","1","0","0","0","0","0.5","0","0","0","0","0","2","0","25.5","0.5","14","16.5","25.5","0.5","0"
"C0D560","0","0","0","0","0","0","0","0.5","1","0","0","0","0","0","0","0","0","0","0","0","0","23","0.5","15.5","31.5","16","0","0"
"C0D570","0","0","0","0","0","0","0","0.5","1.5","0","0","0","0","0","0","0","0","0","0","1","0","31.5","1","9","23.5","12","0","0"
"C0D580","0","0","0","0","0","0","0","0.5","2.5","0","0","0","0","0","0","0","0","0","0","1","0","23.5","1","21","31.5","17","0","0"
"C0D590","0","0","0","0","0","0","0","1","2.5","0","0","0","0","0","0","0","0","0","0","2","0","31","1.5","22.5","12.5","13.5","0","0"
"C0E420","0","0","0","0","0","0","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","29","1","8.5","19","10","0","0"
"C0E430","0","0","0","0","0","0","0","1","0.5","0","0","0","0","0","0","0","0","0","0","1.5","0","23","3","17.5","29","27","0","0"
"C0E530","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0.5","0","16.5","0.5","7","10.5","23","0","0"
"C0E610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","17","2.5","9.5","15.5","25","0","0"
"C0E730","0","0","0","0","0","0","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","23.5","0.5","14.5","20.5","9","0","0"
"C0F861","1","0","0","0","0","0","0","1.5","0","0","1","0","0","0","0","0","0","0","0","31","0","32","0","8.5","10","10.5","0","0.5"
"C0G640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","1","0","4","0","0"
"C0G650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","1.5","0","0","2.5","3.5","0","0"
"C0H990","3.5","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","8","0","5","0.5","8","4","3.5","0","0"
"C0H9A0","1","0","0","0","0","0","0","0.5","0","0","10.5","0.5","0","0","0","0","0","0","0","3","0","7.5","0.5","0","0","1","0","0"
"C0H9C0","4","0","0","0","0","0","0","1","0","0","0.5","0","0","1.5","0","0","0","0","0.5","5","0","20","1","28","20.5","16.5","0","0"
"C0I010","0.5","0","0","0","0","0","0","0","0","0.5","9","0","0","0","0","0","0","0","0","0","0","11","0","13.5","7","4.5","0","0"
"C0I090","0","0","0","0","0","0","0","0","0","0","3.5","0","0","0","0","0","0","0","0","0","0","5","0","0.5","0","3","0","0"
"C0I110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0.5","0","4","0","0"
"C0K240","0","0","0","0","0","0","0","0","0","0","3.5","0","0","0","0","0","0","0","0","0","0","2","0","0.5","0","1.5","0","0"
"C0K280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0.5","0","0","0"
"C0K330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","1","0","0"
"C0M410","0","0","0","0","0","0","0","0","0","0","2","0.5","0","0","0","0","0","0","0","0","0","0.5","0","0","0.5","0","0","0"
"C0M530","0","0","0","0","0","0","0","0","0","0","13.5","0.5","0","0","0","0","0","0","0","5.5","0","2","0.5","1.5","2","2","0","0"
"C0O810","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0O900","0.5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0O930","0.5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R100","0","0","0","0","0","0","0","0","0","0","0.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0"
"C0R150","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R270","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R280","7.5","1","0","2","0.5","0","0","0","7.5","0","0","0","0.5","9.5","0.5","5.5","0.5","0.5","2","2","0.5","7.5","6.5","1.5","0.5","5","0","0"
"C0R350","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"C0R420","7","1","0.5","1.5","0.5","0.5","0","0","8","1","1.5","0","2","4","1.5","0.5","0","1","6","3.5","0.5","14","0","2.5","0","8","0","0.5"
"C0S680","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X"
"C0S690","0","0","0","8.5","2.5","0.5","0","0","0","0","0.5","0","0","0","0","0","0","1.5","3.5","4.5","0","0","0","0","0.5","0","0","0"
"C0S700","1.5","0.5","0","11.5","11.5","0","0","0","0","1.5","2.5","1.5","0","0","0","0","0","2","3.5","2.5","0.5","0","3.5","0.5","1","3","0","0"
"C0S710","0","0","0","1","0.5","0","0","0","2","2","3.5","1","0.5","0","0","0","0","1.5","0.5","1.5","0","0.5","0.5","0","0","0","0","0"
"C0S730","13","0.5","0","8","0","0.5","0","0","6.5","10.5","23","3.5","6.5","3","0","0.5","1.5","0","20.5","2.5","0","0.5","7","1.5","2","0.5","1.5","0"
"C0S740","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0.5","2","3","0.5","6","0","0","0","0","0","0"
"C0S750","14","2","1","0.5","1","0.5","0","0","0","2","7.5","3.5","3","0","0","0","0","0.5","0","2","1","4","0","0.5","0.5","1.5","1.5","0.5"
"C0S760","3","1.5","0","1.5","0","0.5","0.5","0","1.5","2.5","6","4","0.5","0","0","0","0.5","0.5","1.5","0.5","2.5","1","0.5","1","4.5","1.5","2","0"
"C0S770","0.5","0.5","0.5","9.5","0.5","1.5","0","0","4","0","0","0","1.5","3.5","0","0","0","0.5","5","5","0","0.5","0.5","0","0","5","0","7"
"C0S790","0.5","0","0","6.5","0","1.5","0.5","0","0","0","0","0.5","2","1","0.5","0","0","0.5","3","2.5","0","0","0","0","0","1","0","3"
"C0S810","1.5","0","0.5","1.5","7.5","0.5","0","0","0","0","0.5","0.5","0","0","0","0","0","12.5","3","1.5","0.5","14.5","1","0","0","0","0","0"
"C0S830","3.5","1","0","8","4.5","0.5","0","0","0","0.5","5","1.5","0","0","0","0","0","15.5","0","3","0.5","0.5","0.5","0","0.5","0","0","0.5"
"C0S840","2","0","0","5.5","0","1.5","0","0","1","0.5","0","0","1","1.5","1.5","0","0","8.5","3.5","4.5","0.5","0.5","0.5","0","0","0","0","1"
"C0T790","3","0","0","0","0","0","0","0.5","0","0","0.5","0.5","0","0","0","0","0","0","0","3.5","0","12","0.5","16","17","14.5","0","0"
"C0T820","0.5","0.5","0","0","1","0.5","0","0","0","0","2.5","1","0.5","0","0","0","0","0","0","0.5","0","9.5","0.5","6","12.5","13.5","0","0"
"C0T870","1.5","8.5","0","0","14","5.5","0","0","10","0","3","1.5","0.5","0","0","0","1.5","1","0","0","1.5","0","1.5","4","4","4.5","0.5","0"
"C0T960","1.5","1","0","0","15","0","0","0","8.5","0.5","1.5","0.5","0","0","0","0","0","3","9","0","0.5","1","2.5","0.5","1","4.5","0","0"
"C0T9A0","7","16","0","2.5","6","5","0","0","6","0.5","3.5","7","0","0.5","0.5","0","0","32.5","15","0","1.5","2.5","6.5","1.5","4","2.5","1.5","0"
"C0T9B0","12.5","26.5","0","0","17.5","5","0","0","14","0","5","6.5","0.5","0","0","0","7.5","4.5","3.5","2","6","3","7","9.5","13.5","10","0","0"
"C0T9D0","0","0","0","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","5.5","0","0.5","9","5.5","0","0"
"C0T9E0","0.5","4.5","1","6","0.5","0","0","0","6","1","2.5","6.5","1","3","0","0","0","15","21","0","0","1","1.5","6","3.5","2.5","3.5","0.5"
"C0T9F0","5.5","10.5","0","4","3","5","0","0","3.5","0","2.5","6","0","0.5","0","0","0","34","16","0.5","0","3","2","0.5","3","1","0.5","0"
"C0T9G0","11.5","18.5","0","1","23","3","0","0","15","0","4.5","0","0","0","0","0","2","4.5","5.5","0","5.5","3","9","1.5","2","5","0","0.5"
"C0T9H0","18.5","40","0","15.5","6","7.5","0","0","9","1.5","6.5","14","3","3.5","0","0","0","25.5","12","1","2","2.5","12.5","5","5.5","2.5","4.5","0.5"
"C0T9I0","15.5","47","0","9","24.5","6.5","0","0","8","0.5","5.5","6","6.5","7","0","0","0","34.5","23.5","1.5","7","8.5","4","0.5","0.5","1","3.5","0"
"C0T9M0","25","32.5","0","9.5","17","7","0","0","10.5","0.5","1","2","2.5","0","0","0","0","40.5","9.5","3.5","12","3","5","0.5","0","0.5","0","1"
"C0U600","0.5","1","0","0.5","2","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","5.5","8","0","12.5","34","10.5","0","0.5"
"C0U650","15","9","0.5","0","1","0.5","0","0","0","0","0","2","2","0.5","0","0","2","3.5","1","1","8","13.5","12.5","22","16.5","12","1","1.5"
"C0U710","5","8.5","0","0","3","2.5","0","1","3","0.5","1","1","0.5","0","0","0","0","10.5","1.5","0","2","9","0.5","10","13","11","2.5","0"
"C0U750","2","4","0.5","1","0","0","0","0","0","0","0","3.5","0.5","0","0","0","1","2.5","0","0.5","6","4","1.5","9.5","23.5","8","0","1.5"
"C0U760","15","11","0","13.5","37.5","2.5","0","0","1","0","0","0.5","1","0","0","0","0","10.5","1","1.5","13.5","5","10.5","6.5","14.5","3.5","0","0"
"C0U770","0","0","0","69","44.5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.5","0","0","4","2.5","0","0"
"C0V250","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0"
"C0V310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0V370","0.0","0.0","X","X","X","X","X","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"C0V490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0"
"C0V500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0X080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0Z050","2","0.5","0","0","0","0.5","0","0","0","1","9.5","1.5","0.5","0","0","0","0","0.5","1","0.5","1","1.5","0","0.5","0.5","2.5","1","1"
"C0Z061","4","0","0","0.5","3.5","2","0","0","5","1.5","4.5","1.5","0","0","0","0","0","1.5","3","0","0.5","4.5","2","0","0","4","0","0"
"C0Z070","1","0","0","0","7","0.5","0","0","4.5","0","3.5","0","0","0","0","0","0","3.5","2.5","0","0.5","1.5","0.5","0","0.5","1","0.5","0"
