"stno","2012-07-01","2012-07-02","2012-07-03","2012-07-04","2012-07-05","2012-07-06","2012-07-07","2012-07-08","2012-07-09","2012-07-10","2012-07-11","2012-07-12","2012-07-13","2012-07-14","2012-07-15","2012-07-16","2012-07-17","2012-07-18","2012-07-19","2012-07-20","2012-07-21","2012-07-22","2012-07-23","2012-07-24","2012-07-25","2012-07-26","2012-07-27","2012-07-28","2012-07-29","2012-07-30","2012-07-31"
"466880","0","0","0","0","0","3.5","0","0","0","0","0","0","0","0","-9998","29","0","0","2","0","0","-9998","2","0","-9998","17.5","0","0","0","57","34.5"
"466900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.4","0","0","0","0","0","0","3.5","0","0","4.5","0","0","0","0","49"
"466910","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","5.5","0","0","4.5","0","0","1","9.5","70.5"
"466920","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3.5","69.5","0","0","0","0","0","-9998","2.5","0.1","-9998","28.1","0","0","0","14.1","44"
"466930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5","0","0","0","0","0","-9998","6.5","0","0","8","0","0","0.5","14.5","104.5"
"466940","0","0","0","0","0","0","-9998","0","0","0","0","0","0","0.2","4.6","0","0","0","0","0.2","-9998","0.2","1.4","0.4","0.3","16","0.1","0.1","1.5","12.3","24.6"
"466950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1.3","0","16.5","27.5","1","0.5","0","-9998","3.2"
"466990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","1","14.5","18.5","9.5","7.5","3","0","31","0","65","125"
"467060","0.8","0","0","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0.4","3.4","0","0.1","1","11.3","6.6","19.2","14","0.6","0.5","9.1","0.9","66.4","192.7"
"467080","-9998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","47.5","0","0","0","0","1.5","4.5","3.1","5.1","0.7","-9998","8.1","2.9","19.6","71.7"
"467110","0","0","0","0","-9998","1.8","0","0","0","0","0","0","0","0","0","0","2.4","0","0","0","0","13.9","4.3","9.1","0.1","0","0","0","0","0","0"
"467300","0","0","0","0","0","0.2","0","0","0","0","0","0","0","0","1.2","0","0","0","0","0","0","52.5","6.2","2.5","0","0","0","0","0","0","1.9"
"467350","0","0","0","0","1.6","0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","39.5","11.4","4.6","-9998","10.8","0","0","0","0","0.7"
"467410","-9998","0","0","0","13","-9998","0","0","0","0","0","0","0","13","45.5","0","0","54.5","3.5","0","0","6","3","61","51","0","0","0","0","0","4"
"467420","0","-9998","-9998","0","5.5","-9998","0","0","0","0","0","0","0","6.5","8.5","0.5","0","52","2.5","0","0.5","7.5","-9998","117.5","73.5","0","0","0","0","0","2.5"
"467440","0","0","0","0","1","0","0","0","0","0","0","0","0","4","12.5","0.5","0","0.5","0","0","2.5","5","6","3.5","11","1","0","0","0.5","1","3.5"
"467480","-9998","0","0","0","5.6","2.7","0","0","0","0","0","0","0","9.9","0.2","19","0","11.5","21.9","0","50.5","28.5","1","52.7","164.2","0","4.5","0","0","-9998","2.8"
"467490","0","0","0","0","0","4.4","0","0","0","0","0","0","0","0.4","0","9.2","2.9","6.1","0","0","57.3","2.8","12.8","27","0.7","64.4","-9998","2.5","0","1","24.1"
"467530","0","0","0","0","0","1","0","11.5","0","7","0","0","0","0","1.4","3.5","2.5","0","29.5","0","17.5","20.5","0.6","21","32.5","21.5","1.9","13.5","0.5","2.5","6.5"
"467540","1.3","0","0","1.5","45.5","1.7","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","145.5","30.2","66.1","43.9","45","0","0","16.8","0","2.2","18.3"
"467550","0","0","0","0","0","5.1","12","8.5","3.5","20.3","0","0","0","0","2.3","3","7.2","5.5","9","1","2.5","18","8","4.5","0.5","47","2.5","13.5","0","8","39.5"
"467571","0.7","0","0","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0","0","10","0","7.4","4.7","3","0.8","10.7","0","0","0","36.2"
"467590","0","0","0","16.5","12.5","7.5","0.5","0","0","0","0","0","1","3","7","8","0","0","0","5.5","83","23","69.5","29.5","28.5","0","20.5","3.5","3","0.5","23.5"
"467610","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8","30.5","148.5","9.5","32.5","30.5","0","0","9.3","2","39.7","68.5"
"467620","1.5","0","0","11.5","3","5.5","0","0","0","0","0","0","0","0","0","0","0","0","0","24.9","16.2","6.7","54.3","23.7","62.4","0.2","0.7","12.5","4.5","51.5","91.5"
