"stno","2010-07-01","2010-07-02","2010-07-03","2010-07-04","2010-07-05","2010-07-06","2010-07-07","2010-07-08","2010-07-09","2010-07-10","2010-07-11","2010-07-12","2010-07-13","2010-07-14","2010-07-15","2010-07-16","2010-07-17","2010-07-18","2010-07-19","2010-07-20","2010-07-21","2010-07-22","2010-07-23","2010-07-24","2010-07-25","2010-07-26","2010-07-27","2010-07-28","2010-07-29","2010-07-30","2010-07-31"
"466880","0","0","0","0","0","0","0","0","0","0","0","45","1.5","-9998","5.5","0","0","0","0","6.5","0","0","19.5","4","38.5","-9998","1.5","7","0","11","0"
"466900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","3.7","0","2.5","0","14.3","0"
"466910","0","0","0","0","0","0","0","0","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","8","0","1.5","0.5","4.5","0","9.5","0"
"466920","0","0","0","0","0","0","0","0","0","0","0","-9998","22","0.5","19.5","0","0","0","0","6.5","0","0","1.5","7.5","3.5","0.6","0.5","4.5","2","20.5","0"
"466930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0.5","0","0","0","3.1","0.1","1.5","0.5","5","1","7.5","0"
"466940","0","0","0","0","0","0","0","0","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","-9998","0.9","0","0.1","3.5","0.3","-9998","0"
"466950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13.2","21.8","2.2","0.1","0","0","0"
"466990","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0.2","0","6","0","0","14","30","13.5","4","-9998","0","0","0"
"467060","0.1","0","0","0","0","0","0","0","0.2","0","-9998","0","0","0","-9998","0","0","0","0","0","0","0","-9998","16.3","9.8","3.4","1.5","0.1","0","0","0"
"467080","-9998","0","0","0","0","0","0","0","0.2","0","4.3","0","0","0.1","13.8","0","0","0","0","0","0","0","0.3","41","0","2.8","1.1","1.9","0","0","0"
"467110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0","0","0","-9998","1.8","0","0","0","0"
"467300","0","0","0","0","0","0","0","0","0","0","0.2","0","0.3","0","0","0","0","0","0","0","9.8","0","0","0","9.8","23.7","67.5","56.7","0.6","27.2","0"
