"stno","2013-07-01","2013-07-02","2013-07-03","2013-07-04","2013-07-05","2013-07-06","2013-07-07","2013-07-08","2013-07-09","2013-07-10","2013-07-11","2013-07-12","2013-07-13","2013-07-14","2013-07-15","2013-07-16","2013-07-17","2013-07-18","2013-07-19","2013-07-20","2013-07-21","2013-07-22","2013-07-23","2013-07-24","2013-07-25","2013-07-26","2013-07-27","2013-07-28","2013-07-29","2013-07-30","2013-07-31"
"466880","0","1","0","-9998","-9998","31.5","69.5","-9998","0","0","0","33.5","68.5","2.5","0.6","0","0","0","-9998","0","0","0","0","3","26.5","2","8.5","0","0","0","8"
"466900","0","0","0","0","0","26.5","13.5","0","0","0","0","25","65","0","0","0","0","0","0","0","0","0","0","0","3.5","0","0","0","0","0","0"
"466910","0","0","0","0","0","135","3","0","0","0","0","50.5","115","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","0"
"466920","0","17.5","0","13.5","6.5","36.5","26.5","8","0","0","0","27","63.5","-9998","13","0","0","-9998","0","0","0","0","0","0","1.5","27","0","0","0","0","0"
"466930","0","0","0","0","0","24.5","12","0","0","0","0","36","95.5","0","0.5","0","0","0","0","0","0","0","0","0","-9998","0.3","0","0","0","0","0"
"466940","0","0","0","0","0.3","0","0","0","0","0","0","6.7","69.1","0","0","0","0","-9998","-9998","0","0","0","0","0","0","0","0","0","0","0","0"
"466950","0","0","0","0","0","0","0","0","0","0","0","11.5","64","10.5","0","0","16.3","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0"
"466990","0","0","0","0","1","2","0.5","0","0","0","0","3","6.5","2","0","0","24","3.5","-9998","0","0","0","0","0","0","0","0","0","0","0","0"
"467050","0","0","0","0","0","0","-9998","0","0","0","0","12.5","94","6.3","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467060","0","0.1","0","0","0","4","3.9","0","0","0","0","28.7","86.8","1.1","0","0","11.2","0.4","-9998","0","2.4","0","0","0","0","0","0","0","0","0","0"
"467080","0","0.5","0","-9998","0","0","0","0","0","0","0","42.5","151","-9998","0","0","0.7","4.4","0.6","0","0","0","0","0","0","0.5","0","0","0","0","0"
"467110","0","0","0","0","0","-9998","0.3","0","0","0","0","0","118.4","23.2","6.1","0.6","0","22.8","180.9","0.4","0","0","0","0","0.1","2.8","0","0","0","0","0"
"467300","0","-9998","0","0","5","0","0","0.4","16.8","0","0","0","10.5","2.9","0","0","0","10.9","0","0","0","0","0","0","0","0.6","0","1.1","0","0","0"
"467350","0","0","0","0","0","0","0","1.9","2.2","2.6","0","0","43.2","2.7","-9998","0","0","2.5","0","0","0","0","0","-9998","0","0","0","0","0","0","0"
"467410","0","0","0","0","0","0","0","0","38","0.4","0","0","14","48.5","0","7.5","15.5","4.5","0","0","0","0","0","0","5.5","0","0","0","0","0","15"
"467420","0","0","0","0","0","0","0","0","50","1.5","0","0","17","27","0","0","0","1.5","0","0","0","0","0","0","17","0","0","0","0","-9998","0.5"
"467440","0","0","0","0","3.5","0","0","0","24","0","0","-9998","4","84.5","0","2","4.5","4.5","-9998","0","0","7.5","0","0","15.5","15","0","16.5","0","0","4"
"467480","54.5","3","4","0","-9998","0.1","1.5","16.5","1.5","2","0","0.2","129","-9998","3.5","0","3.5","0.5","10","0","0","0","4","62.4","13.5","7","-9998","-9998","0","18.5","1.5"
"467490","0","2.4","0.4","1.5","1.3","18.4","8.1","20.3","9.5","0","0","2.9","280.3","0.8","50.5","0","9.4","5.3","0","0","2.1","0","0","14.6","16.1","3.2","4.2","0","0","4.2","12.2"
"467530","1.9","13.2","13.4","1.8","0","10","8","39","15.5","1","0","124","757","43.2","23.3","0","3.2","6.5","1","0","5","0","22.4","4","9.7","27.9","1","16.5","0","19.5","14"
"467540","8.8","0","0.5","2.5","0","0","0","24","2.9","0","0","2","26.5","104","0","7.9","32","45.4","30","0","22","7.5","0","0","0","0","0","0","11.1","1","0"
"467550","0","27.5","0","2","3.5","0","12.5","22.5","0.5","0","0","178.5","289","5","4","0","4.7","37","2.4","0.4","0.1","0","0","0","0","28.2","0.3","0","0.3","13","0"
"467571","0","0.9","0","0","0","5.5","0","0","0.7","0.4","0","14.5","197.9","4","28.8","0","0","0.2","0","0","0","0","0","0","15.4","6.1","0","0","0","0","0"
"467590","4","0.5","0","-9998","1","0","0","0","2.5","0","0","0","0","79.5","0","-9998","47","28.5","24","1.5","1.5","0","2","1.5","1.5","26","0","0","5.5","2.5","10"
"467610","0","0","0","0","0","0","0","10.5","0","0","0","0.7","9.2","13.3","0","5.6","9.2","42.6","0.5","0","1","3","0","0","0","2","0","0","0","0","0"
"467620","3.2","2","1","0.5","0","0","0.4","0","7.6","0","0","1","0","9","12.4","1","37.5","138.5","54.2","4.5","1","22","-9998","0","7","0","0","-9998","0","1.5","9"
"467650","18","14","-9998","0","115.5","3.3","16","9.5","36","10","0","8.5","325","13.5","18","0","-9998","0.5","0","3","0","0","0.5","13.5","3","4.5","0","1","0","30.5","2"
"467660","0","0","0","-9998","0","0","0","0.5","16.4","0","0","-9998","12","46.2","0.1","1","33","48","7.8","-9998","7.4","0","0","0","0","0","0","0","0","0","0"
