"stno","2016-07-01","2016-07-02","2016-07-03","2016-07-04","2016-07-05","2016-07-06","2016-07-07","2016-07-08","2016-07-09","2016-07-10","2016-07-11","2016-07-12","2016-07-13","2016-07-14","2016-07-15","2016-07-16","2016-07-17","2016-07-18","2016-07-19","2016-07-20","2016-07-21","2016-07-22","2016-07-23","2016-07-24","2016-07-25","2016-07-26","2016-07-27","2016-07-28","2016-07-29","2016-07-30","2016-07-31"
"466880","28","64.5","10.5","0","0","0","7.5","6.5","21.5","43","20.5","2","0","0","0","0","0.5","41.5","21.5","13","0","0","0","-9998","0","0","0","0","0","0","0"
"466900","0","3","22","0","0","0","2.5","25.5","11","13.5","50","-9998","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466910","0","2.1","26","0","0","-9998","34","87","19.5","17","15","3","0","0","0","0","0","2","3.5","1.5","0","0","0","-9998","0","0","0","0","0","0","0.5"
"466920","11.5","1","23.3","0","0","0","14.6","13.4","12.9","43.7","7","3","0","0","0","0","1.5","22","5.2","15.5","0","0","0","0","0","0","0","0","0","0","0"
"466930","0","8.6","19.6","0","0","-9998","22.1","65","22.1","12.8","9.4","3.2","0","0","0","0","0","1.7","0.1","2.3","0","0","0","0","0","0","0","0","0","0","-9998"
"466940","0","-9998","0","0","0","2.2","7.9","36","11.5","4.3","5","10.7","0","0","0","0","0","26.7","0","21","0","0","0","0","0","0","0","0","0","0","0"
"466950","0","0","0","0","0","0","2.5","17.4","0","4.4","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6"
"466990","0","7","0","0","0","1","1","200","100","-9998","7","0","0","0","0","0","0","0","10.5","2","0","0","0","0","0","0","3.5","0","0","0","5"
"467050","0","0","0","0","0","0","1.5","5","11","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467060","0","0","0.1","0","2.1","1.1","20.9","74.8","37","1.3","2.7","0","0","0","0","0","0","-9998","1.1","0","0","0","0","0","0","0","0","0","0","0","0"
"467080","0","0","0","0","0","-9998","8","59.8","39.2","14.5","3.5","8.1","-9998","-9998","0","0","0","1.5","0.1","0","0","0","0","0","0","0","0","0","0","0","-9998"
"467110","0","0","0","0","0","0","0","2.5","121.5","7.5","4.5","0.5","0","0.5","-9998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467300","0","3.8","0.2","0","0","0","0","195","62.8","41.8","28.6","15.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.4","0"
"467350","0","0.3","0.3","-9998","0.3","0","0","82.2","19.9","0.6","87.7","20.8","0","0.6","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","2.3","0"
"467410","0","0","1","0","0","0","0","155","22.5","27","117.5","31.5","0","0","0","0","0","0","0","0","0","0","0","0.5","-9998","0","0","0","0","5","14"
"467420","0","0","5","0","0","0","0","125.5","38.5","42","186.5","34","0","0","0","0","0","-9998","0.5","0","0","0","0","0","0","0","0","0","0","7","6.5"
"467440","0","0","0","0","0","0.5","0","162","31","51.5","47.5","4.5","4.5","-9998","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","3","6.5"
"467480","19.5","4.5","0.2","5","0","3","0","5","85","8.5","33.5","15.5","0","0","0","0.5","0","0.5","2","0","0","0","0","0","0","0","0","0","1.5","20.5","4"
"467490","12","6.5","45.5","3","0","0","0","1","5.6","0","0.5","0.7","0","0","0","0.5","0.2","-9998","72.7","0.5","0","0","0","0","0","0","0","1.5","16.5","0","0"
"467530","3.4","20.5","0.5","5","0","0.1","0","35.5","29.5","24.5","30","33.5","20","4.5","0","0","1","1","27.5","0","0.7","0","0","0","0","26","0","15.5","7.5","0","2"
"467540","0","3","0","0","1","0","7.5","256.5","4.5","43","25.5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10.5"
"467550","5.5","11.5","0","0","0","0","0","135.5","17.5","9.5","8.5","3","2","0","0","15","12","9.5","10","1","20.5","0","0","0","0","2.4","0","0","0","8.1","3.5"
"467571","0","27","11.5","0","0","0","-9998","5.5","-9998","0","0.1","0","0","0","0","0","0","0","-9998","0","0","0","0","0","0","0.5","0","0","0","0","0"
"467590","0","0.5","1","0","9","15","13.5","225","26.5","33","12.3","16","3","0.5","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","-9998","19.5","8.5"
"467610","0","0.1","0","0","0","0","51","301.1","19.1","27.9","0","0","0","0","0","0","0","0","1.3","0","30.5","0","0","0","0","0","0","0","0","2.6","71.4"
"467620","2.9","0","0","2.8","14.4","5.5","68.4","50.2","7.1","20.9","2.5","2","0","0","0","0","0","0","7.1","0","0","0","0","0","2.5","0.5","3.7","0","0","0.2","46.2"
"467650","3","6.5","45","19","0","3","0","2","1","14.5","-9998","-9998","12","17","0","0","0","7.5","67.5","0.5","0","0","0","0","0","0","-9998","0.5","6.5","0","0"
"467660","0","0.5","0","0","0.5","0","9.5","241","2","12","0","0.2","0","0","0","0","0","0","0","0","0","0","-9998","0","0","1.5","0","0","0","0","31"
"467770","0","0","8.5","0.5","0","0","0","1.2","5.5","0","1.5","0","0","-9998","0","0","0","3.5","5","0","0","0","0","0","0","3","0","0","0","0","0"
